Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sun Oct 23 02:30:54 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.625,0
Sun Oct 23 02:31:58 2022,Master Bedroom,72.95,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:33:02 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:34:06 2022,Master Bedroom,73.0616,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:35:10 2022,Master Bedroom,73.0616,0,Main Floor,72.8366,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:36:15 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:37:19 2022,Master Bedroom,72.8366,0,Main Floor,72.8366,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:38:23 2022,Master Bedroom,72.95,0,Main Floor,72.8366,0,Upper Floor,73.4,0
Sun Oct 23 02:39:27 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:40:32 2022,Master Bedroom,72.8366,0,Main Floor,72.8366,0,Upper Floor,73.4,0
Sun Oct 23 02:41:36 2022,Master Bedroom,72.725,0,Main Floor,72.8366,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:42:40 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:43:44 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:44:48 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 02:45:53 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.28659999999999,0
Sun Oct 23 02:46:57 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.0616,0
Sun Oct 23 02:48:01 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 02:49:06 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:50:10 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.725,0,Upper Floor,73.0616,0
Sun Oct 23 02:51:14 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.725,0,Upper Floor,73.0616,0
Sun Oct 23 02:52:18 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.725,0,Upper Floor,73.0616,0
Sun Oct 23 02:53:22 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:54:26 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:55:31 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 02:56:35 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:57:39 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:58:44 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 02:59:48 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:00:52 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:01:57 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:03:01 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:04:05 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:05:09 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:06:14 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:07:18 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:08:22 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.5,0,Upper Floor,73.0616,0
Sun Oct 23 03:09:26 2022,Master Bedroom,72.725,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:10:30 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:11:35 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:12:39 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 03:13:43 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 03:14:48 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 03:15:52 2022,Master Bedroom,72.8366,0,Main Floor,72.8366,0,Upper Floor,73.28659999999999,0
Sun Oct 23 03:16:56 2022,Master Bedroom,72.8366,0,Main Floor,72.725,0,Upper Floor,73.28659999999999,0
Sun Oct 23 03:18:00 2022,Master Bedroom,72.725,0,Main Floor,72.61160000000001,0,Upper Floor,73.28659999999999,0
Sun Oct 23 03:19:04 2022,Master Bedroom,72.725,0,Main Floor,72.725,0,Upper Floor,73.17500000000001,0
Sun Oct 23 03:20:09 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:21:13 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:22:17 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:23:21 2022,Master Bedroom,72.5,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:24:26 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,73.0616,0
Sun Oct 23 03:25:30 2022,Master Bedroom,72.61160000000001,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:26:34 2022,Master Bedroom,72.5,0,Main Floor,72.5,0,Upper Floor,72.95,0
Sun Oct 23 03:27:38 2022,Master Bedroom,72.5,0,Main Floor,72.61160000000001,0,Upper Floor,72.95,0
Sun Oct 23 03:28:42 2022,Master Bedroom,72.5,0,Main Floor,72.5,0,Upper Floor,72.95,0
Sun Oct 23 03:29:47 2022,Master Bedroom,72.3866,0,Main Floor,72.3866,0,Upper Floor,72.95,0
Sun Oct 23 03:30:51 2022,Master Bedroom,72.3866,0,Main Floor,72.3866,0,Upper Floor,72.725,0
Sun Oct 23 03:31:55 2022,Master Bedroom,72.5,0,Main Floor,72.5,0,Upper Floor,72.95,0
Sun Oct 23 03:32:59 2022,Master Bedroom,72.275,0,Main Floor,72.275,0,Upper Floor,72.8366,0
Sun Oct 23 03:34:03 2022,Master Bedroom,72.3866,0,Main Floor,72.3866,0,Upper Floor,72.8366,0
Sun Oct 23 03:35:08 2022,Master Bedroom,72.5,0,Main Floor,72.5,0,Upper Floor,72.95,0
