Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sat Dec 31 23:49:51 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:50:02 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:50:12 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:50:23 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:50:34 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:50:44 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:50:54 2022,Master Bedroom,55.85,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:51:05 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:51:15 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:51:26 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:51:39 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:51:49 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:51:59 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:52:10 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:52:21 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:52:31 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:52:41 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:52:52 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:02 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:12 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:23 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:33 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:44 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:53:54 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:05 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:15 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:26 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:36 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:46 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:54:56 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:55:07 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:55:17 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:55:28 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:55:38 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:55:49 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:55:59 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:56:10 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
